         151919 function calls (145200 primitive calls) in 1.406 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       42    0.000    0.000    0.000    0.000 xact3.py:398(__init__)
        1    0.009    0.009    0.016    0.016 xact3.py:4(<module>)
        1    0.000    0.000    0.000    0.000 xact3.py:42(Transaction)
       34    0.000    0.000    0.000    0.000 xact3.py:437(messages_received)
       42    0.001    0.000    0.002    0.000 xact3.py:453(standard_put)
        1    0.000    0.000    0.000    0.000 xact3.py:55(Closing)
       42    0.000    0.000    0.000    0.000 xact3.py:680(standard_sent)
        1    0.000    0.000    0.000    0.000 xact3.py:83(Negotiation)
        5    0.000    0.000    0.000    0.000 xact3.py:97(__init__)
        1    0.000    0.000    0.000    0.000 xmlrpcutil.py:1(<module>)
      500    0.006    0.000    0.006    0.000 {built-in method EnumKey}
        1    0.000    0.000    0.000    0.000 {built-in method LoadLibrary}
      500    0.010    0.000    0.010    0.000 {built-in method OpenKey}
        2    0.000    0.000    0.000    0.000 {built-in method POINTER}
      498    0.023    0.000    0.023    0.000 {built-in method QueryValueEx}
  778/776    0.014    0.000    0.086    0.000 {built-in method __build_class__}
        7    0.009    0.001    0.031    0.004 {built-in method __import__}
     1391    0.008    0.000    0.008    0.000 {built-in method __new__ of type object at 0x1E1E0BE8}
        1    0.000    0.000    0.000    0.000 {built-in method _getdefaultlocale}
       26    0.000    0.000    0.000    0.000 {built-in method _getframe}
        2    0.000    0.000    0.000    0.000 {built-in method _getfullpathname}
       81    0.000    0.000    0.000    0.000 {built-in method abs}
       18    0.000    0.000    0.000    0.000 {built-in method allocate_lock}
       58    0.000    0.000    0.000    0.000 {built-in method all}
       10    0.000    0.000    0.000    0.000 {built-in method ascii_decode}
       18    0.000    0.000    0.000    0.000 {built-in method calcsize}
        9    0.000    0.000    0.000    0.000 {built-in method callable}
        3    0.000    0.000    0.000    0.000 {built-in method charmap_decode}
       31    0.000    0.000    0.000    0.000 {built-in method charmap_encode}
      239    0.000    0.000    0.000    0.000 {built-in method chr}
       55    0.000    0.000    0.000    0.000 {built-in method compile}
      116    0.002    0.000    0.002    0.000 {built-in method dir}
       47    0.000    0.000    0.000    0.000 {built-in method divmod}
     13/1    0.006    0.000    1.406    1.406 {built-in method exec}
        1    0.000    0.000    0.000    0.000 {built-in method exp}
        1    0.000    0.000    0.000    0.000 {built-in method from_bytes}
       35    0.000    0.000    0.000    0.000 {built-in method from_iterable}
        3    0.000    0.000    0.000    0.000 {built-in method fromkeys}
       41    0.000    0.000    0.000    0.000 {built-in method get_ident}
       19    0.000    0.000    0.000    0.000 {built-in method get_suffixes}
        9    0.010    0.001    0.025    0.003 {built-in method getaddrinfo}
5998/5866    0.003    0.000    0.003    0.000 {built-in method getattr}
        3    0.000    0.000    0.000    0.000 {built-in method getcwd}
        2    0.000    0.000    0.000    0.000 {built-in method getdefaultencoding}
       67    0.000    0.000    0.000    0.000 {built-in method getlower}
       15    0.000    0.000    0.000    0.000 {built-in method getpid}
        8    0.000    0.000    0.000    0.000 {built-in method globals}
        1    0.000    0.000    0.000    0.000 {built-in method gmtime}
      490    0.001    0.000    0.001    0.000 {built-in method hasattr}
       25    0.000    0.000    0.000    0.000 {built-in method hex}
       69    0.000    0.000    0.000    0.000 {built-in method id}
        5    0.000    0.000    0.000    0.000 {built-in method inet_aton}
     8869    0.003    0.000    0.003    0.000 {built-in method isinstance}
 3254/474    0.002    0.000    0.042    0.000 {built-in method issubclass}
       30    0.000    0.000    0.000    0.000 {built-in method iter}
19887/19691    0.002    0.000    0.003    0.000 {built-in method len}
        2    0.000    0.000    0.000    0.000 {built-in method locals}
        2    0.000    0.000    0.000    0.000 {built-in method log}
       10    0.000    0.000    0.001    0.000 {built-in method lookup}
       72    0.000    0.000    0.000    0.000 {built-in method max}
      693    0.000    0.000    0.000    0.000 {built-in method min}
        5    0.000    0.000    0.000    0.000 {built-in method next}
       15    0.000    0.000    0.000    0.000 {built-in method now}
       11    0.000    0.000    0.000    0.000 {built-in method openssl_md5}
        1    0.000    0.000    0.000    0.000 {built-in method openssl_sha1}
        1    0.000    0.000    0.000    0.000 {built-in method openssl_sha224}
        1    0.000    0.000    0.000    0.000 {built-in method openssl_sha256}
        1    0.000    0.000    0.000    0.000 {built-in method openssl_sha384}
        1    0.000    0.000    0.000    0.000 {built-in method openssl_sha512}
        4    0.000    0.000    0.000    0.000 {built-in method open}
      850    0.000    0.000    0.000    0.000 {built-in method ord}
        1    0.000    0.000    0.000    0.000 {built-in method pow}
       56    0.000    0.000    0.000    0.000 {built-in method proxy}
        2    0.000    0.000    0.000    0.000 {built-in method register}
       15    0.000    0.000    0.000    0.000 {built-in method repr}
        9    0.000    0.000    0.000    0.000 {built-in method round}
      273    0.000    0.000    0.000    0.000 {built-in method setattr}
        1    0.000    0.000    0.000    0.000 {built-in method signal}
       34    0.000    0.000    0.000    0.000 {built-in method sizeof}
        2    0.116    0.058    0.116    0.058 {built-in method sleep}
        2    0.000    0.000    0.000    0.000 {built-in method sorted}
        1    0.000    0.000    0.000    0.000 {built-in method sqrt}
        3    0.000    0.000    0.000    0.000 {built-in method start_new_thread}
       67    0.003    0.000    0.003    0.000 {built-in method stat}
       28    0.000    0.000    0.000    0.000 {built-in method time}
        1    0.000    0.000    0.000    0.000 {built-in method unhexlify}
       18    0.000    0.000    0.000    0.000 {built-in method unpack}
        3    0.006    0.002    0.006    0.002 {built-in method urandom}
      207    0.000    0.000    0.000    0.000 {built-in method utf_8_decode}
       47    0.000    0.000    0.000    0.000 {built-in method utf_8_encode}
        2    0.000    0.000    0.000    0.000 {built-in method vars}
        1    0.000    0.000    0.000    0.000 {built-in method warn}
        1    0.000    0.000    0.000    0.000 {function seed at 0x0236A8A0}
        1    0.000    0.000    0.000    0.000 {maketrans}
       58    0.000    0.000    0.000    0.000 {method '__contains__' of 'frozenset' objects}
        1    0.000    0.000    0.000    0.000 {method '__getitem__' of 'dict' objects}
     2795    0.001    0.000    0.001    0.000 {method '__subclasses__' of 'type' objects}
     3003    0.000    0.000    0.000    0.000 {method '__subclasshook__' of 'object' objects}
       32    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
       52    0.002    0.000    0.002    0.000 {method 'acquire' of '_thread.lock' objects}
     5927    0.001    0.000    0.001    0.000 {method 'add' of 'set' objects}
       10    0.000    0.000    0.000    0.000 {method 'append' of 'collections.deque' objects}
    10105    0.002    0.000    0.002    0.000 {method 'append' of 'list' objects}
       15    0.000    0.000    0.000    0.000 {method 'capitalize' of 'str' objects}
        6    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
        9    0.206    0.023    0.206    0.023 {method 'connect' of '_socket.socket' objects}
       10    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
        4    0.000    0.000    0.000    0.000 {method 'copy' of 'dict_proxy' objects}
        1    0.000    0.000    0.000    0.000 {method 'date' of 'datetime.datetime' objects}
       12    0.000    0.000    0.000    0.000 {method 'decode' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
      141    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
        2    0.000    0.000    0.000    0.000 {method 'end' of '_sre.SRE_Match' objects}
       46    0.000    0.000    0.000    0.000 {method 'endswith' of 'str' objects}
       96    0.000    0.000    0.000    0.000 {method 'extend' of 'bytearray' objects}
       78    0.000    0.000    0.000    0.000 {method 'extend' of 'list' objects}
       60    0.000    0.000    0.000    0.000 {method 'find' of 'str' objects}
        6    0.000    0.000    0.000    0.000 {method 'findall' of '_sre.SRE_Pattern' objects}
       15    0.000    0.000    0.000    0.000 {method 'flush' of '_io.TextIOWrapper' objects}
      143    0.000    0.000    0.000    0.000 {method 'format' of 'str' objects}
     1591    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 {method 'getsockname' of '_socket.socket' objects}
       10    0.000    0.000    0.000    0.000 {method 'hexdigest' of '_hashlib.HASH' objects}
       75    0.000    0.000    0.000    0.000 {method 'index' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 {method 'insert' of 'list' objects}
      438    0.000    0.000    0.000    0.000 {method 'isalnum' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {method 'isdigit' of 'bytes' objects}
       58    0.000    0.000    0.000    0.000 {method 'isdigit' of 'str' objects}
      794    0.000    0.000    0.000    0.000 {method 'isidentifier' of 'str' objects}
      412    0.000    0.000    0.000    0.000 {method 'items' of 'dict' objects}
      125    0.000    0.000    0.000    0.000 {method 'join' of 'bytes' objects}
      101    0.000    0.000    0.000    0.000 {method 'join' of 'str' objects}
        7    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
      934    0.000    0.000    0.000    0.000 {method 'lower' of 'str' objects}
        2    0.000    0.000    0.000    0.000 {method 'lstrip' of 'str' objects}
     1089    0.003    0.000    0.003    0.000 {method 'match' of '_sre.SRE_Pattern' objects}
      263    0.000    0.000    0.000    0.000 {method 'pack' of 'Struct' objects}
       26    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
       11    0.000    0.000    0.000    0.000 {method 'pop' of 'list' objects}
      660    0.000    0.000    0.000    0.000 {method 'read' of '_io.BytesIO' objects}
        6    0.001    0.000    0.001    0.000 {method 'readline' of '_io.BufferedReader' objects}
        3    0.000    0.000    0.000    0.000 {method 'readlines' of '_io._IOBase' objects}
       57    0.256    0.004    0.256    0.004 {method 'recv' of '_socket.socket' objects}
       32    0.000    0.000    0.000    0.000 {method 'release' of '_thread.RLock' objects}
       33    0.000    0.000    0.000    0.000 {method 'release' of '_thread.lock' objects}
       84    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
     2795    0.000    0.000    0.000    0.000 {method 'remove' of 'set' objects}
        1    0.000    0.000    0.000    0.000 {method 'replace' of 'datetime.datetime' objects}
      118    0.000    0.000    0.000    0.000 {method 'replace' of 'str' objects}
       53    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
       17    0.000    0.000    0.000    0.000 {method 'rstrip' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 {method 'rstrip' of 'str' objects}
        3    0.000    0.000    0.000    0.000 {method 'seek' of '_io.BufferedReader' objects}
      260    0.000    0.000    0.000    0.000 {method 'seek' of '_io.BytesIO' objects}
       57    0.001    0.000    0.001    0.000 {method 'send' of '_socket.socket' objects}
       20    0.000    0.000    0.001    0.000 {method 'send' of 'generator' objects}
     2193    0.004    0.000    0.004    0.000 {method 'setdefault' of 'dict' objects}
        3    0.000    0.000    0.000    0.000 {method 'setter' of 'property' objects}
       14    0.000    0.000    0.000    0.000 {method 'settimeout' of '_socket.socket' objects}
      125    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
      978    0.000    0.000    0.000    0.000 {method 'span' of '_sre.SRE_Match' objects}
       18    0.000    0.000    0.000    0.000 {method 'split' of '_sre.SRE_Pattern' objects}
       56    0.000    0.000    0.000    0.000 {method 'split' of 'bytes' objects}
       83    0.000    0.000    0.000    0.000 {method 'split' of 'str' objects}
        3    0.000    0.000    0.000    0.000 {method 'startswith' of 'bytes' objects}
      973    0.000    0.000    0.000    0.000 {method 'startswith' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {method 'strip' of 'bytes' objects}
      449    0.000    0.000    0.000    0.000 {method 'strip' of 'str' objects}
       52    0.000    0.000    0.000    0.000 {method 'tell' of '_io.BytesIO' objects}
        5    0.000    0.000    0.000    0.000 {method 'tobytes' of 'array.array' objects}
        5    0.000    0.000    0.000    0.000 {method 'tolist' of 'array.array' objects}
        2    0.000    0.000    0.000    0.000 {method 'toordinal' of 'datetime.date' objects}
        1    0.000    0.000    0.000    0.000 {method 'union' of 'set' objects}
       80    0.000    0.000    0.000    0.000 {method 'unpack' of 'Struct' objects}
      451    0.000    0.000    0.000    0.000 {method 'unpack_from' of 'Struct' objects}
       16    0.000    0.000    0.000    0.000 {method 'update' of 'dict' objects}
      166    0.000    0.000    0.000    0.000 {method 'upper' of 'str' objects}
        4    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
       52    0.000    0.000    0.000    0.000 {method 'write' of '_io.BytesIO' objects}
       31    0.002    0.000    0.002    0.000 {method 'write' of '_io.TextIOWrapper' objects}


